id_exame,numero_cpf,paciente_nome,data_coleta,tipo_exame,resultado_valor,unidade,valor_referencia_min,valor_referencia_max,status_resultado,id_laboratorio,nome_laboratorio
6dcb3ebe-dcfb-41aa-a740-049c7573bbea,97803524141,Maria Júlia Cavalcante,2024-06-20,Colesterol Total,190.8,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
b3f36c2a-9038-4a6f-8f4b-de431236873e,18032694722,Dr. Theo Pimenta,2024-09-24,Triglicerideos,176.9,mg/dL,0.0,150.0,Alterado,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
b3f6b594-86d3-4070-96ad-b36beb8fc700,74605813217,Dr. Thales da Rosa,2023-11-13,Colesterol Total,141.0,mg/dL,0.0,200.0,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
6ffd7b0e-ee86-4cd8-ae25-596b2f455dfc,74605813217,Dr. Thales da Rosa,2023-10-18,HbA1c,4.8,%,4.0,5.6,Normal,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
85f1ad6c-1099-4ff7-a3c3-ca7d687460db,19437605270,Alexandre Machado,2023-05-15,HbA1c,7.1,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
7b7d7853-0e46-488c-a11a-5e6a6af22c8a,19437605270,Alexandre Machado,2023-01-30,HbA1c,8.2,%,4.0,5.6,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
818ca693-3f0d-4ca1-b034-2aac06d7570b,19437605270,Alexandre Machado,2023-11-30,Triglicerideos,298.1,mg/dL,0.0,150.0,Critico,8838e9a0-7386-4a82-89ca-1aa09fb4fc7f,Lab Siqueira
71deff8c-d67e-4af3-9525-b1a449f6d30f,19437605270,Alexandre Machado,2024-07-07,Colesterol Total,164.0,mg/dL,0.0,200.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
cbdb7a06-c444-4bb0-a8fd-302aed3c5ffc,61273850408,Vinicius Montenegro,2023-05-19,Colesterol Total,249.0,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
9991ee84-4c85-46ca-bb2f-9edabe4b115e,61273850408,Vinicius Montenegro,2024-08-28,HbA1c,4.9,%,4.0,5.6,Normal,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
b36df855-a113-430a-b1ff-9d6da7cf2102,61273850408,Vinicius Montenegro,2024-10-08,Colesterol Total,202.0,mg/dL,0.0,200.0,Alterado,84f27623-63c9-4f7d-bf67-371489887636,Lab Mendonça
17238cfc-8030-4f88-b2a8-9110cf2d0ad1,79068231413,Lorena da Luz,2023-12-22,Triglicerideos,155.6,mg/dL,0.0,150.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
fe9adea2-cc6f-451f-b1b7-303867c9662c,79068231413,Lorena da Luz,2023-04-02,HbA1c,4.9,%,4.0,5.6,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
a74b234d-f1f9-43b6-9868-593594533883,79068231413,Lorena da Luz,2024-01-10,Triglicerideos,121.1,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
9e6e0f31-a871-44a2-bcea-6615feb4cac2,79068231413,Lorena da Luz,2023-06-09,Triglicerideos,141.6,mg/dL,0.0,150.0,Normal,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
125ee4f4-8795-4b73-ab2a-8617538bf042,79068231413,Lorena da Luz,2023-01-01,Glicemia de Jejum,105.6,mg/dL,70.0,99.0,Alterado,8ca08d04-5b7f-43a7-bede-c2bb7dce81aa,Lab da Luz
